LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1450350, units = metal

20300 atoms
5 atom types

0.13808228332239594 65.34800555102963 xlo xhi
0.13808228332239594 65.34800555102963 ylo yhi
0.13808228332239594 65.34800555102963 zlo zhi

Masses

1 28.086
2 15.9994
3 40.078
4 22.99
5 39.1

Atoms # charge

19172 4 0.6 20.09051934636252 8.158885548809492 9.637699629603322 1 1 1
8771 2 -1.2 15.478558420837212 6.6332333789112194 8.460551836714087 0 1 0
3231 1 2.4 15.035699876176462 5.030594624610803 8.504745722479859 0 1 0
10114 2 -1.2 14.801261498656155 5.5133446198707485 12.941410377333916 0 0 1
451 1 2.4 16.89808729508287 7.418587781210975 8.55507898269671 0 0 0
8365 2 -1.2 15.40563356357682 4.49108201269239 9.95105639542778 0 1 0
8663 2 -1.2 16.322002973577543 0.5061698404713317 15.222856227428892 0 1 0
10297 2 -1.2 19.566866495004962 0.4961894094580368 10.545153730179983 0 0 1
10643 2 -1.2 18.148827096723572 6.515960904736183 8.804982764158273 0 0 0
18439 4 0.6 17.757849093481042 4.696909483058748 10.346625207456013 -1 1 0
5343 2 -1.2 16.976856555631826 1.4139282061507739 9.810136214201496 0 0 0
3495 1 2.4 18.490814986801382 1.5144131570803512 9.461758661586122 0 0 0
5425 2 -1.2 17.300752494640832 3.166231111459099 14.978508469076182 0 0 0
12775 2 -1.2 19.027044644655316 2.9211946294182085 9.56154541621902 0 1 0
10587 2 -1.2 16.907025629842355 6.739410246403768 11.682386079829302 0 0 0
1381 1 2.4 17.88138976177051 2.9405535883177567 13.528689107010697 0 1 0
1702 1 2.4 16.504359360513757 5.677687190354205 13.002326272868295 0 1 1
11462 2 -1.2 17.175271317029242 4.223242646922182 12.580475486987666 0 1 0
13555 2 -1.2 19.414687755396667 3.1080453414984777 13.532425293861435 1 0 0
12236 2 -1.2 17.35676268373986 1.4577931152425558 13.002040413651995 0 1 1
10589 2 -1.2 19.957128624013794 7.361962357146086 14.888221396572833 0 0 0
12979 2 -1.2 16.87380823236037 6.185016180222839 14.33025464702999 0 1 0
17933 3 1.2 15.37209138299576 2.495029700314497 11.51143920772397 0 1 0
19847 4 0.6 21.174388732998104 3.105417804009002 15.212945471378331 1 -1 -1
5496 2 -1.2 19.161357311225203 4.956753625785934 15.995541913958869 0 0 0
19797 4 0.6 20.49826160593924 3.7841755600698477 11.308720881660314 1 0 0
18159 3 1.2 15.108079815400584 2.3550529767831154 15.989990669677443 1 1 0
18588 4 0.6 15.663978291993526 6.903254363587252 16.231237033946698 0 0 0
1506 1 2.4 19.49239317539521 6.483822584191034 16.22926490565214 0 1 0
11508 2 -1.2 21.86595404628511 1.053169526198058 16.081333174249853 0 0 0
13330 2 -1.2 15.174489620093906 0.2557764668563345 12.9345837723656 0 1 1
953 1 2.4 21.711936316343955 10.056701551619378 6.433945431668166 0 1 0
19508 4 0.6 0.8315777044103702 15.008439586139405 8.129336166527828 1 1 0
6441 2 -1.2 0.18505047005354222 15.895447998918005 12.627090205805173 0 0 0
13826 2 -1.2 6.866125096880299 16.172371656487012 8.855538985656654 1 0 0
12185 2 -1.2 6.666357786266717 10.156446483656284 8.331010884332828 0 1 1
9115 2 -1.2 6.586756650678533 8.516553331722074 10.32196775308184 0 1 1
13528 2 -1.2 1.9252461534213519 8.257948075165265 8.926293720714451 1 0 0
5295 2 -1.2 5.061434144206229 9.760644307256008 15.963115633747098 0 0 0
78 1 2.4 0.6908453782399062 15.020993644055729 11.397966458179095 0 0 0
14554 2 -1.2 1.1407185633731438 13.398663730873675 11.990454249391568 1 0 0
5495 2 -1.2 2.082361163451837 15.64988915684407 10.828109217645528 0 0 0
6127 2 -1.2 0.9958463607187105 10.674559807455953 9.41189709996699 0 0 1
3486 1 2.4 0.6349188923437373 12.199749853029601 12.977122344180339 1 0 0
7719 2 -1.2 4.180013642715048 11.144750433356565 8.986548247393028 0 0 0
18225 4 0.6 5.234468991831957 10.264822572232413 11.269152337432509 -1 1 -1
5254 2 -1.2 2.309419921270397 13.012094064082978 8.831741148275727 0 0 0
19197 4 0.6 6.065775409807662 11.296707040110524 13.672869705305937 0 0 1
4901 1 2.4 0.7375010908163188 9.203102257060383 12.246777291260035 1 1 0
5668 2 -1.2 1.1974726334997199 10.69258302004375 12.446550265364776 0 0 0
14432 2 -1.2 2.6356421961220295 10.23480408173087 15.174550890161136 1 0 0
12477 2 -1.2 3.9323302414074006 12.503057142719337 15.006779552115106 0 1 0
95 1 2.4 3.874271764980373 12.72443198514369 9.219228866251532 0 0 0
6211 2 -1.2 4.720335740915326 9.431195267252901 13.422082039787012 0 0 1
503 1 2.4 3.9860590488883134 9.280043238054628 14.767421615744322 0 0 0
13436 2 -1.2 4.132381777545499 13.09589335404746 10.82734937264192 1 0 0
895 1 2.4 5.141835024760557 14.081808845736095 11.543719406705153 0 0 1
6634 2 -1.2 5.25131584530638 13.65323393195352 13.168448755998753 0 0 0
6075 2 -1.2 6.687256288533487 14.017086767023056 10.974767955673054 0 0 1
1529 1 2.4 4.486654336407797 13.953319822815384 14.513176524975941 0 1 0
1866 1 2.4 2.4421820082371544 11.83079308250046 15.44392411493072 0 0 0
13326 2 -1.2 3.278029226332197 14.945208131799292 14.338402127906287 0 1 1
9635 2 -1.2 1.2830078930437523 12.551055630522677 14.52627886573675 0 0 0
14371 2 -1.2 4.530135639752168 15.613043314630179 11.767978932995048 1 0 1
6391 2 -1.2 5.5168639801019665 14.575080424082817 15.593252659676063 0 0 0
499 1 2.4 0.5278800113322847 9.197045515080704 9.29928701818341 0 0 0
6624 2 -1.2 7.006756351562986 11.574358936840323 11.681456742238904 0 0 0
4923 1 2.4 7.370462418355448 8.86625880847215 9.05348113040069 1 1 0
850 1 2.4 0.34147809161911163 16.00829827383118 16.051254209640835 0 0 1
